therapeutic_id,name,url,synonyms,fda_statuses,companies,target_types,therapy_types,approved_for,source_search_ids
neotrofin,NeoTrofin,https://www.alzforum.org/therapeutics/neotrofin,"AIT-082, leteprinim",Alzheimer's Disease (Discontinued),"NeoTherapeutics, Inc.",Unknown,Small Molecule,None,?fda_statuses[]=189&target_types[]=191 | ?target_types[]=191 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
neramexane,Neramexane,https://www.alzforum.org/therapeutics/neramexane,MRZ 2/579,Alzheimer's Disease (Discontinued),"Forest Laboratories, Inc., Merck",Other Neurotransmitters,Small Molecule,None,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
neu-411,NEU-411,https://www.alzforum.org/therapeutics/neu-411,,Parkinson's Disease (Phase 2),Neuron23,"Inflammation, Other",Small Molecule,,?fda_statuses[]=182&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
neuroad,NeuroAD,https://www.alzforum.org/therapeutics/neuroad,"Repetitive Transcranial Magnetic Stimulation , rTMS-Cog",Alzheimer's Disease (Rejected),Neuronix Ltd,Other,Procedural Intervention,,?fda_statuses[]=40686&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=40686&therapy_types[]=165 | ?therapy_types[]=165
nic5-15,NIC5-15,https://www.alzforum.org/therapeutics/nic5-15,"Pinitol, D-Pinitol",Alzheimer's Disease (Phase 2),Humanetics Pharmaceuticals Corporation,"Amyloid-Related, Other","Small Molecule, Supplement, Dietary",,?fda_statuses[]=182&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166 | ?fda_statuses[]=182&therapy_types[]=163 | ?therapy_types[]=163
nicotinamide-riboside,Nicotinamide Riboside,https://www.alzforum.org/therapeutics/nicotinamide-riboside,"Niagen, NR, Nicotinamide, Vitamin B3","Alzheimer's Disease (Phase 1), Parkinson's Disease (Phase 2), Mild Cognitive Impairment (Phase 1/2)","ChromaDex, Others",Other,"Supplement, Dietary",,?fda_statuses[]=181&target_types[]=175 | ?fda_statuses[]=33251&target_types[]=175 | ?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=163 | ?fda_statuses[]=33251&therapy_types[]=163 | ?fda_statuses[]=182&therapy_types[]=163 | ?therapy_types[]=163
nilotinib,Nilotinib,https://www.alzforum.org/therapeutics/nilotinib,"Tasigna, AMN107","Parkinson's Disease (Phase 2), Dementia with Lewy Bodies (Phase 2), Alzheimer's Disease (Inactive)",KeifeRx,Other,Small Molecule,Chronic myeloid leukemia,?fda_statuses[]=182&target_types[]=175 | ?fda_statuses[]=190&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
nilvadipine,Nilvadipine,https://www.alzforum.org/therapeutics/nilvadipine,"Nilvad, Nivadil, ARC029",Alzheimer's Disease (Inactive),"Archer Pharmaceuticals, Inc.",Other,Small Molecule,,?fda_statuses[]=190&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
nimodipine,Nimodipine,https://www.alzforum.org/therapeutics/nimodipine,Nimotop,Frontotemporal Dementia (Discontinued),Bayer,Metals,Small Molecule,Subarachnoid hemorrhage,?fda_statuses[]=189&target_types[]=174 | ?target_types[]=174 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
nio752,NIO752,https://www.alzforum.org/therapeutics/nio752,,"Progressive Supranuclear Palsy (Phase 1), Alzheimer's Disease (Phase 1)",Novartis Pharmaceuticals Corporation,Tau,DNA/RNA-based,,?fda_statuses[]=181&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=181&therapy_types[]=164 | ?therapy_types[]=164
nivegacetor,Nivegacetor,https://www.alzforum.org/therapeutics/nivegacetor,"RG6289 , RO7269162",Alzheimer's Disease (Phase 2/3),Hoffmann-La Roche,Amyloid-Related,Small Molecule,,?fda_statuses[]=931&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=931&therapy_types[]=166 | ?therapy_types[]=166
nmra-511,NMRA-511,https://www.alzforum.org/therapeutics/nmra-511,NMRA-323511,Alzheimer's Disease (Phase 1),Neumora,Other,Small Molecule,,?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
npt520-34,NPT520-34,https://www.alzforum.org/therapeutics/npt520-34,,"Amyotrophic Lateral Sclerosis (Phase 1), Parkinson's Disease (Phase 1)","Neuropore Therapies, Inc.","alpha-synuclein, Inflammation, Other",Small Molecule,,?fda_statuses[]=181&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
ns2330,NS2330,https://www.alzforum.org/therapeutics/ns2330,Tesofensine,Alzheimer's Disease (Discontinued),NeuroSearch A/S,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
nsc001,NSC001,https://www.alzforum.org/therapeutics/nsc001,"AF267B , NGX267, NI004",Alzheimer's Disease (Phase 1/2),"Neurimmune, TorreyPines Therapeutics, Inc.",Cholinergic System,Small Molecule,None,?fda_statuses[]=33251&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=33251&therapy_types[]=166 | ?therapy_types[]=166
nt-0796,NT-0796,https://www.alzforum.org/therapeutics/nt-0796,"Propan-2-yl (2R)-2-{[(1,2,3,5,6,7-Hexahydro-s-indacen-4-yl)- carbamoyl]oxy}-3-(pyrimidin-2-yl)propanoate",Parkinson's Disease (Phase 1/2),NodThera,Inflammation,Small Molecule,,?fda_statuses[]=33251&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=33251&therapy_types[]=166 | ?therapy_types[]=166
ntrx-07,NTRX-07,https://www.alzforum.org/therapeutics/ntrx-07,MDA7,Alzheimer's Disease (Phase 1),"NeuroTherapia, Inc.","Inflammation, Other",Small Molecule,,?fda_statuses[]=181&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
nuplazid,Nuplazid,https://www.alzforum.org/therapeutics/nuplazid,"Pimavanserin, ACP-103, Pimavanserin tartrate","Alzheimer's Disease (Rejected), Schizophrenia (Discontinued), Dementia (Rejected), Depression (Discontinued)",Acadia Pharmaceuticals,Other Neurotransmitters,Small Molecule,Parkinson's psychosis,?fda_statuses[]=40686&target_types[]=176 | ?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=40686&therapy_types[]=166 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
nurowntm,NurOwn™,https://www.alzforum.org/therapeutics/nurowntm,"MSC-NTF Cells, debamestrocel , Neurotrophic factors-secreting Mesenchymal Stromal Cells",Amyotrophic Lateral Sclerosis (Phase 3),"BrainStorm Cell Therapeutics, Inc.",Other,Other,,?fda_statuses[]=183&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=183&therapy_types[]=167 | ?therapy_types[]=167
nuz-001,NUZ-001,https://www.alzforum.org/therapeutics/nuz-001,"S-Monepantel, Zolvix®",Amyotrophic Lateral Sclerosis (Phase 1),Neurizon Therapeutics,Other,Small Molecule,Deworming sheep,?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
nx210c,NX210c,https://www.alzforum.org/therapeutics/nx210c,HWSGWSS[CSRSC]GOH (brackets represent the disulfide bond),"Amyotrophic Lateral Sclerosis (Phase 2), Parkinson's Disease (Phase 1)",Axoltis Pharma,Other,Small Molecule,,?fda_statuses[]=181&target_types[]=175 | ?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
nyx-458,NYX-458,https://www.alzforum.org/therapeutics/nyx-458,,PD-MCI (Discontinued),Aptinyx Inc.,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
obicetrapib,Obicetrapib,https://www.alzforum.org/therapeutics/obicetrapib,TA-8995,Alzheimer's Disease (Phase 2),NewAmsterdam Pharma,Cholesterol,Small Molecule,,?fda_statuses[]=182&target_types[]=171 | ?target_types[]=171 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
octagam%C2%AE,Octagam®10%,https://www.alzforum.org/therapeutics/octagam%C2%AE,"Intravenous Immunoglobulin, NewGam","Alzheimer's Disease (Inactive), Mild Cognitive Impairment (Inactive)",Octapharma,"Amyloid-Related, Inflammation",Immunotherapy (passive),Immunodeficiency disorders,?fda_statuses[]=190&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=190&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=190&therapy_types[]=162 | ?therapy_types[]=162
olx-07010,OLX-07010,https://www.alzforum.org/therapeutics/olx-07010,,Alzheimer's Disease (Phase 1),"Oligomerix, Inc.",Tau,Small Molecule,,?fda_statuses[]=181&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
opm-201,OPM-201,https://www.alzforum.org/therapeutics/opm-201,S221237,Parkinson's Disease (Phase 1),Oncodesign Precision Medicine,Other,Small Molecule,,?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
orm-12741,ORM-12741,https://www.alzforum.org/therapeutics/orm-12741,,Alzheimer's Disease (Phase 2),Orion Pharma,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=182&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
pbft02,PBFT02,https://www.alzforum.org/therapeutics/pbft02,,Frontotemporal Dementia (Phase 1/2),Passage Bio,Other,DNA/RNA-based,,?fda_statuses[]=33251&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=33251&therapy_types[]=164 | ?therapy_types[]=164
pbt2,PBT2,https://www.alzforum.org/therapeutics/pbt2,PBT-2,"Alzheimer's Disease (Inactive), Huntington's Disease (Inactive)",Alterity Therapeutics,"Amyloid-Related, Metals",Small Molecule,,?fda_statuses[]=190&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=190&target_types[]=174 | ?target_types[]=174 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
pepinemab,Pepinemab,https://www.alzforum.org/therapeutics/pepinemab,"VX15, VX15/2503","Alzheimer's Disease (Phase 1/2), Huntington's Disease (Phase 2)","Vaccinex, Inc.",Inflammation,Immunotherapy (passive),,?fda_statuses[]=33251&target_types[]=173 | ?fda_statuses[]=182&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=33251&therapy_types[]=162 | ?fda_statuses[]=182&therapy_types[]=162 | ?therapy_types[]=162
pf-05212377,PF-05212377,https://www.alzforum.org/therapeutics/pf-05212377,"PF-5212377, WYE-103760, SAM-760",Alzheimer's Disease (Discontinued),Pfizer,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
pf-06648671,PF-06648671,https://www.alzforum.org/therapeutics/pf-06648671,,Alzheimer's Disease (Discontinued),Pfizer,Amyloid-Related,Small Molecule,,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
pf-06751979,PF-06751979,https://www.alzforum.org/therapeutics/pf-06751979,BACE inhibitor,Alzheimer's Disease (Discontinued),Pfizer,Amyloid-Related,Small Molecule,,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
pf-06852231,PF-06852231,https://www.alzforum.org/therapeutics/pf-06852231,,Alzheimer's Disease (Discontinued),Pfizer,Cholinergic System,Small Molecule,,?fda_statuses[]=189&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
phenserine,Phenserine,https://www.alzforum.org/therapeutics/phenserine,,Alzheimer's Disease (Inactive),"Annovis Bio, TorreyPines Therapeutics, Inc.",Cholinergic System,Small Molecule,,?fda_statuses[]=190&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
photobiomodulation,PhotoBioModulation,https://www.alzforum.org/therapeutics/photobiomodulation,"Low level light therapy, Low level laser therapy, Cold laser therapy, Transcranial infrared brain stimulation, Transcranial photobiomodulation, Transcranial near-infrared laser therapy (NILT), Transcranial low-level light therapy","Alzheimer's Disease (Not Regulated), Mild Cognitive Impairment (Not Regulated), Parkinson's Disease (Not Regulated)",,"Inflammation, Unknown",Procedural Intervention,,?fda_statuses[]=33161&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=33161&target_types[]=191 | ?target_types[]=191 | ?fda_statuses[]=33161&therapy_types[]=165 | ?therapy_types[]=165
physostigmine-salicylate,Physostigmine Salicylate,https://www.alzforum.org/therapeutics/physostigmine-salicylate,Synapton,Alzheimer's Disease (Discontinued),"Forest Laboratories, Inc.",Cholinergic System,Small Molecule,,?fda_statuses[]=189&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
pioglitazone,Pioglitazone,https://www.alzforum.org/therapeutics/pioglitazone,"AD4833, Actos®, Glustin™, Piozone®",Mild Cognitive Impairment (Phase 3),"Takeda Pharmaceutical Company, Zinfandel Pharmaceuticals Inc.","Inflammation, Other",Small Molecule,Type 2 diabetes mellitus,?fda_statuses[]=183&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=183&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=183&therapy_types[]=166 | ?therapy_types[]=166
piromelatine,Piromelatine,https://www.alzforum.org/therapeutics/piromelatine,Neu-P11,Alzheimer's Disease (Phase 2),Neurim Pharmaceuticals Ltd.,"Other Neurotransmitters, Other",Small Molecule,,?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
pmn310,PMN310,https://www.alzforum.org/therapeutics/pmn310,,Alzheimer's Disease (Phase 1),"ProMIS Neurosciences, Inc.",Amyloid-Related,Immunotherapy (passive),,?fda_statuses[]=181&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=181&therapy_types[]=162 | ?therapy_types[]=162
pnt001,PNT001,https://www.alzforum.org/therapeutics/pnt001,,"Alzheimer's Disease (Inactive), Traumatic Brain Injury (Inactive)",Pinteon Therapeutics,Tau,Immunotherapy (passive),,?fda_statuses[]=190&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=190&therapy_types[]=162 | ?therapy_types[]=162
ponezumab,Ponezumab,https://www.alzforum.org/therapeutics/ponezumab,PF-04360365,"Alzheimer's Disease (Discontinued), Cerebral Amyloid Angiopathy (Discontinued)",Pfizer,Amyloid-Related,Immunotherapy (passive),None,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=162 | ?therapy_types[]=162
posdinemab,Posdinemab,https://www.alzforum.org/therapeutics/posdinemab,JNJ-63733657,Mild AD (Phase 2),Janssen,Tau,Immunotherapy (passive),,?fda_statuses[]=182&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=182&therapy_types[]=162 | ?therapy_types[]=162
prasinezumab,Prasinezumab,https://www.alzforum.org/therapeutics/prasinezumab,"PRX002, RO7046015, RG7935, NEOD002",Parkinson's Disease (Phase 2),"Hoffmann-La Roche, Prothena",alpha-synuclein,Immunotherapy (passive),,?fda_statuses[]=182&therapy_types[]=162 | ?therapy_types[]=162
prazosin,Prazosin,https://www.alzforum.org/therapeutics/prazosin,"Prazosin hydrochloride, Minipress, Hypovase, Vasoflex",Alzheimer's Disease (Phase 4),,Other Neurotransmitters,Small Molecule,Hypertension,?fda_statuses[]=851&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=851&therapy_types[]=166 | ?therapy_types[]=166
prednisone,Prednisone,https://www.alzforum.org/therapeutics/prednisone,,Alzheimer's Disease (Discontinued),,Inflammation,Small Molecule,,?fda_statuses[]=189&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
pri-002,PRI-002,https://www.alzforum.org/therapeutics/pri-002,"Contraloid, contraloid acetate, RD2",Alzheimer's Disease (Phase 1),Priavoid GmbH,Amyloid-Related,Small Molecule,,?fda_statuses[]=181&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
pridopidine,Pridopidine,https://www.alzforum.org/therapeutics/pridopidine,"ACR16, TV-7820, Huntexil, ASP2314","Amyotrophic Lateral Sclerosis (Phase 2/3), Huntington's Disease (Phase 3), Parkinson's Disease (Inactive)",Prilenia Therapeutics,Other,Small Molecule,,?fda_statuses[]=931&target_types[]=175 | ?fda_statuses[]=183&target_types[]=175 | ?fda_statuses[]=190&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=931&therapy_types[]=166 | ?fda_statuses[]=183&therapy_types[]=166 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
primec,PrimeC,https://www.alzforum.org/therapeutics/primec,Ciprofloxacin and Celecoxib,Alzheimer's Disease (Phase 2),NeuroSense Therapeutics,"Inflammation, Metals, Other",Combination,,?fda_statuses[]=182&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=182&target_types[]=174 | ?target_types[]=174 | ?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=36536 | ?therapy_types[]=36536
propentofylline,Propentofylline,https://www.alzforum.org/therapeutics/propentofylline,"HWA 285, PPF",Alzheimer's Disease (Discontinued),,Unknown,Small Molecule,,?fda_statuses[]=189&target_types[]=191 | ?target_types[]=191 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
protollin,Protollin,https://www.alzforum.org/therapeutics/protollin,,Alzheimer's Disease (Phase 1),"I-MAB Biopharma Co., Ltd., Jiangsu Nhwa Pharmaceutical Co., Ltd",Inflammation,Immunotherapy (active),,?fda_statuses[]=181&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&therapy_types[]=161 | ?therapy_types[]=161
prx-03140,PRX-03140,https://www.alzforum.org/therapeutics/prx-03140,Potassium salt,Alzheimer's Disease (Inactive),Epix Pharmaceuticals,Other,Small Molecule,,?fda_statuses[]=190&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
prx012,PRX012,https://www.alzforum.org/therapeutics/prx012,,Alzheimer's Disease (Inactive),Prothena,Amyloid-Related,Immunotherapy (passive),,?fda_statuses[]=190&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=190&therapy_types[]=162 | ?therapy_types[]=162
pu-ad,PU-AD,https://www.alzforum.org/therapeutics/pu-ad,"PU-HZ151, icapamespib",Alzheimer's Disease (Phase 2),Samus Therapeutics,Other,Small Molecule,,?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
pxt864,PXT864,https://www.alzforum.org/therapeutics/pxt864,PXT00864,Alzheimer's Disease (Discontinued),Pharnext,Other Neurotransmitters,"Combination, Small Molecule",,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=36536 | ?therapy_types[]=36536 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
qalsodytm,QALSODY™,https://www.alzforum.org/therapeutics/qalsodytm,"Tofersen, BIIB067, Ionis-SOD1Rx , ASO1",Amyotrophic Lateral Sclerosis (Approved),"Biogen, IONIS Pharmaceuticals",Other,DNA/RNA-based,ALS,?fda_statuses[]=184&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=184&therapy_types[]=164 | ?therapy_types[]=164
qrl-101,QRL-101,https://www.alzforum.org/therapeutics/qrl-101,QRA-244,Amyotrophic Lateral Sclerosis (Phase 1),QurAlis Corporation,Other,Small Molecule,,?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
qrl-201,QRL-201,https://www.alzforum.org/therapeutics/qrl-201,,Amyotrophic Lateral Sclerosis (Phase 1),QurAlis Corporation,Other,DNA/RNA-based,,?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=164 | ?therapy_types[]=164
rasagiline,Rasagiline,https://www.alzforum.org/therapeutics/rasagiline,"Rasagiline mesylate, Azilect, TVP-1012","Alzheimer's Disease (Phase 2), Parkinson's Disease (Approved), Amyotrophic Lateral Sclerosis (Inactive)",Teva,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=182&target_types[]=176 | ?fda_statuses[]=184&target_types[]=176 | ?fda_statuses[]=190&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?fda_statuses[]=184&therapy_types[]=166 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
relyvrio,Relyvrio,https://www.alzforum.org/therapeutics/relyvrio,"Albrioza, AMX0035","Amyotrophic Lateral Sclerosis (Withdrawn), Alzheimer's Disease (Inactive), Progressive Supranuclear Palsy (Discontinued)",Amylyx Pharmaceuticals Inc,Other,"Combination, Small Molecule",ALS,?fda_statuses[]=190&target_types[]=175 | ?fda_statuses[]=189&target_types[]=175 | ?fda_statuses[]=41421&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=190&therapy_types[]=36536 | ?fda_statuses[]=189&therapy_types[]=36536 | ?fda_statuses[]=41421&therapy_types[]=36536 | ?therapy_types[]=36536 | ?fda_statuses[]=190&therapy_types[]=166 | ?fda_statuses[]=189&therapy_types[]=166 | ?fda_statuses[]=41421&therapy_types[]=166 | ?therapy_types[]=166
rem0045392,REM0045392,https://www.alzforum.org/therapeutics/rem0045392,REM392,Alzheimer's Disease (Phase 1),remynd,Tau,Small Molecule,,?fda_statuses[]=181&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
rember-tm,Rember TM,https://www.alzforum.org/therapeutics/rember-tm,"Methylene Blue , methylthioninium (MT), TRx-0014, Tau aggregation inhibitor (TAI)",Alzheimer's Disease (Discontinued),TauRx Therapeutics Ltd,Tau,Small Molecule,Methylene Blue predates FDA. Used for treatment of malaria and methemoglobinemia.,?fda_statuses[]=189&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
remternetug,Remternetug,https://www.alzforum.org/therapeutics/remternetug,"LY3372993, N3pG-Abeta mAb",Alzheimer's Disease (Phase 3),Eli Lilly & Co.,Amyloid-Related,Immunotherapy (passive),,?fda_statuses[]=183&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=183&therapy_types[]=162 | ?therapy_types[]=162
resveratrol,Resveratrol,https://www.alzforum.org/therapeutics/resveratrol,"trans-3,4',5-trihydroxystilbene","Alzheimer's Disease (Phase 3), Mild Cognitive Impairment (Phase 4)",,Other,"Small Molecule, Supplement, Dietary",,?fda_statuses[]=183&target_types[]=175 | ?fda_statuses[]=851&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=183&therapy_types[]=166 | ?fda_statuses[]=851&therapy_types[]=166 | ?therapy_types[]=166 | ?fda_statuses[]=183&therapy_types[]=163 | ?fda_statuses[]=851&therapy_types[]=163 | ?therapy_types[]=163
rg3487,RG3487,https://www.alzforum.org/therapeutics/rg3487,"RO5313534, MEM 3454",Alzheimer's Disease (Inactive),,Cholinergic System,Small Molecule,,?fda_statuses[]=190&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
rg7129,RG7129,https://www.alzforum.org/therapeutics/rg7129,"RO5508887, BACE Inhibitor",Alzheimer's Disease (Discontinued),Roche,Amyloid-Related,Small Molecule,,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
rg7345,RG7345,https://www.alzforum.org/therapeutics/rg7345,RO6926496,Alzheimer's Disease (Discontinued),,Tau,Immunotherapy (passive),,?fda_statuses[]=189&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=189&therapy_types[]=162 | ?therapy_types[]=162
rilapladib,Rilapladib,https://www.alzforum.org/therapeutics/rilapladib,SB-659032,Alzheimer's Disease (Discontinued),GlaxoSmithKline (GSK),Other,Small Molecule,,?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
riluzole,Riluzole,https://www.alzforum.org/therapeutics/riluzole,"Rilutek®, RP 54274","Alzheimer's Disease (Phase 2), Parkinson's Disease (Discontinued), Amyotrophic Lateral Sclerosis (Approved), Huntington's Disease (Discontinued)",Sanofi,"Other Neurotransmitters, Other",Small Molecule,Amyotrophic Lateral Sclerosis in many countries,?fda_statuses[]=182&target_types[]=175 | ?fda_statuses[]=184&target_types[]=175 | ?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&target_types[]=176 | ?fda_statuses[]=184&target_types[]=176 | ?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?fda_statuses[]=184&therapy_types[]=166 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
risvodetinib,Risvodetinib,https://www.alzforum.org/therapeutics/risvodetinib,IkT-148009,Parkinson's Disease (Phase 2),"Inhibikase Therapeutics, Inc.","alpha-synuclein, Other",Small Molecule,,?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
rivastigmine,Rivastigmine,https://www.alzforum.org/therapeutics/rivastigmine,"Exelon™, Rivastigmine tartrate , Rivastach® Patch, Prometax®, SDZ ENA 713","Alzheimer's Disease (Approved), Parkinson's Disease Dementia (Approved)",Novartis Pharmaceuticals Corporation,Cholinergic System,Small Molecule,Mild to moderate Alzheimer’s disease and mild to moderate dementia related to Parkinson's disease,?fda_statuses[]=184&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=184&therapy_types[]=166 | ?therapy_types[]=166
rns60,RNS60,https://www.alzforum.org/therapeutics/rns60,oxygen nanobubbles,Amyotrophic Lateral Sclerosis (Phase 2),Revalesio Corporation,"Inflammation, Other",Other,,?fda_statuses[]=182&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=167 | ?therapy_types[]=167
