search_id,search_name,search_url,therapeutic_id,therapeutic_name,therapeutic_url,synonyms,fda_status,company,target_type,therapy_type,approved_for
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,evp-0962,EVP-0962,https://www.alzforum.org/therapeutics/evp-0962,EVP 0015962,"Alzheimer's Disease (Discontinued), Mild Cognitive Impairment (Discontinued)",FORUM Pharmaceuticals Inc.,Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,flurizan,Flurizan™,https://www.alzforum.org/therapeutics/flurizan,"tarenflurbil , r-flurbiprofen, MPC-7869",Alzheimer's Disease (Discontinued),Myriad Genetics & Laboratories,Amyloid-Related,Small Molecule,None
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,gammagardr,Gammagard®,https://www.alzforum.org/therapeutics/gammagardr,"Intravenous Immunoglobulin, IVIg",Alzheimer's Disease (Discontinued),Baxter Healthcare,"Amyloid-Related, Inflammation",Immunotherapy (passive),Immunodeficiency conditions
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,gantenerumab,Gantenerumab,https://www.alzforum.org/therapeutics/gantenerumab,"RO4909832, RG1450, R1450",Alzheimer's Disease (Discontinued),"Chugai Pharmaceutical Co., Ltd., Hoffmann-La Roche",Amyloid-Related,Immunotherapy (passive),
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,ibuprofen,Ibuprofen,https://www.alzforum.org/therapeutics/ibuprofen,"Advil™, Nuprin™ , Motrin™",Alzheimer's Disease (Discontinued),,"Amyloid-Related, Inflammation",Small Molecule,Pain and Fever
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,azd3293,Lanabecestat,https://www.alzforum.org/therapeutics/azd3293,"AZD3293 , LY3314814, BACE inhibitor",Alzheimer's Disease (Discontinued),"AstraZeneca, Eli Lilly & Co.",Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,levetiracetam,Levetiracetam,https://www.alzforum.org/therapeutics/levetiracetam,Keppra,"Alzheimer's Disease (Phase 2), Parkinson's Disease (Discontinued)",UCB S.A.,"Amyloid-Related, Other",Small Molecule,"Epilepsy and Partial Seizures in U.S., European Union, plus about 20 other countries"
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,lu-af20513,Lu AF20513,https://www.alzforum.org/therapeutics/lu-af20513,,Alzheimer's Disease (Discontinued),"Lundbeck, Otsuka Pharmaceutical Co., Ltd.",Amyloid-Related,Immunotherapy (active),
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,ly2599666,LY2599666,https://www.alzforum.org/therapeutics/ly2599666,,Alzheimer's Disease (Discontinued),Eli Lilly & Co.,Amyloid-Related,Immunotherapy (passive),
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,ly2886721,LY2886721,https://www.alzforum.org/therapeutics/ly2886721,BACE inhibitor,"Alzheimer's Disease (Discontinued), Mild Cognitive Impairment (Discontinued)",Eli Lilly & Co.,Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,ly3202626,LY3202626,https://www.alzforum.org/therapeutics/ly3202626,BACE Inhibitor,Alzheimer's Disease (Discontinued),Eli Lilly & Co.,Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,medi1814,MEDI1814,https://www.alzforum.org/therapeutics/medi1814,,Alzheimer's Disease (Discontinued),"AstraZeneca, Eli Lilly & Co.",Amyloid-Related,Immunotherapy (passive),
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,pf-06648671,PF-06648671,https://www.alzforum.org/therapeutics/pf-06648671,,Alzheimer's Disease (Discontinued),Pfizer,Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,pf-06751979,PF-06751979,https://www.alzforum.org/therapeutics/pf-06751979,BACE inhibitor,Alzheimer's Disease (Discontinued),Pfizer,Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,ponezumab,Ponezumab,https://www.alzforum.org/therapeutics/ponezumab,PF-04360365,"Alzheimer's Disease (Discontinued), Cerebral Amyloid Angiopathy (Discontinued)",Pfizer,Amyloid-Related,Immunotherapy (passive),None
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,rg7129,RG7129,https://www.alzforum.org/therapeutics/rg7129,"RO5508887, BACE Inhibitor",Alzheimer's Disease (Discontinued),Roche,Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,sar228810,SAR228810,https://www.alzforum.org/therapeutics/sar228810,,Alzheimer's Disease (Discontinued),Sanofi,Amyloid-Related,Immunotherapy (passive),
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,semagacestat,Semagacestat,https://www.alzforum.org/therapeutics/semagacestat,"LY450139 Dihydrate , hydroxylvaleryl monobenzocaprolactam",Alzheimer's Disease (Discontinued),Eli Lilly & Co.,Amyloid-Related,Small Molecule,None
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,simufilam,Simufilam,https://www.alzforum.org/therapeutics/simufilam,"PTI-125, sumifilam",Alzheimer's Disease (Discontinued),Cassava Sciences,Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,solanezumab,Solanezumab,https://www.alzforum.org/therapeutics/solanezumab,LY2062430,Alzheimer's Disease (Discontinued),Eli Lilly & Co.,Amyloid-Related,Immunotherapy (passive),None
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,thalidomide,Thalidomide,https://www.alzforum.org/therapeutics/thalidomide,Thalomid®,Alzheimer's Disease (Discontinued),Celgene Corporation,"Amyloid-Related, Inflammation",Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,umibecestat,Umibecestat,https://www.alzforum.org/therapeutics/umibecestat,"CNP520, BACE Inhibitor",Alzheimer's Disease (Discontinued),"Amgen, Inc., Novartis Pharmaceuticals Corporation",Amyloid-Related,Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,vanutide-cridificar,Vanutide cridificar,https://www.alzforum.org/therapeutics/vanutide-cridificar,"ACC-001, PF-05236806",Alzheimer's Disease (Discontinued),Janssen,Amyloid-Related,Immunotherapy (active),None
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,varoglutamstat,Varoglutamstat,https://www.alzforum.org/therapeutics/varoglutamstat,PQ912,Alzheimer's Disease (Discontinued),"Probiodrug AG, Vivoryon Therapeutics N.V.","Amyloid-Related, Inflammation",Small Molecule,
?fda_statuses[]=189&target_types[]=170,38,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&target_types[]=170,verubecestat,Verubecestat,https://www.alzforum.org/therapeutics/verubecestat,"MK-8931, MK-8931-009 , BACE inhibitor",Alzheimer's Disease (Discontinued),Merck,Amyloid-Related,Small Molecule,
?fda_statuses[]=33161&target_types[]=170,0,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33161&target_types[]=170,sensory-stimulation-systems,Sensory Stimulation Systems,https://www.alzforum.org/therapeutics/sensory-stimulation-systems,"GENUS, Gamma entrainment using sensory stimuli, GammaSense Stimulation","Alzheimer's Disease (Phase 3), Parkinson's Disease (Not Regulated), Down's Syndrome (Not Regulated)","Cognito Therapeutics, Inc.","Amyloid-Related, Inflammation, Other","Combination, Procedural Intervention",
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,aab-003,AAB-003,https://www.alzforum.org/therapeutics/aab-003,PF-05236812,Alzheimer's Disease (Discontinued),"Janssen, Pfizer",Amyloid-Related,Immunotherapy (passive),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,abbv-916,ABBV-916,https://www.alzforum.org/therapeutics/abbv-916,N3pG-Abeta mAb,Alzheimer's Disease (Discontinued),AbbVie,Amyloid-Related,Immunotherapy (passive),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,abvac40,ABvac40,https://www.alzforum.org/therapeutics/abvac40,,Alzheimer's Disease (Phase 2),Araclon Biotech,Amyloid-Related,Immunotherapy (active),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,aci-24060,ACI-24.060,https://www.alzforum.org/therapeutics/aci-24060,"ACI-24, Pal1-15 acetate salt","Alzheimer's Disease (Phase 2), Down's Syndrome (Phase 2)","AC Immune SA, Takeda Pharmaceutical Company",Amyloid-Related,Immunotherapy (active),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,acitretin,Acitretin,https://www.alzforum.org/therapeutics/acitretin,"Soriatane , Neotigason, RO 101670",Alzheimer's Disease (Phase 2),"Actavis, Allergan plc",Amyloid-Related,Small Molecule,Psoriasis in US
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,aduhelm,Aduhelm,https://www.alzforum.org/therapeutics/aduhelm,"Aducanumab, BIIB037",Alzheimer's Disease (Approved),"Biogen, Neurimmune",Amyloid-Related,Immunotherapy (passive),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,affitope-ad02,Affitope AD02,https://www.alzforum.org/therapeutics/affitope-ad02,,Alzheimer's Disease (Discontinued),AFFiRiS AG,Amyloid-Related,Immunotherapy (active),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,agb101,AGB101,https://www.alzforum.org/therapeutics/agb101,levetiracetam,MCI-AD (Phase 2/3),"AgeneBio, Inc.",Amyloid-Related,Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,alia-1758,ALIA-1758,https://www.alzforum.org/therapeutics/alia-1758,,Alzheimer's Disease (Phase 1),"AbbVie, Aliada Therapeutics",Amyloid-Related,Immunotherapy (passive),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,alx-001,ALX-001,https://www.alzforum.org/therapeutics/alx-001,BMS-984923,Alzheimer's Disease (Phase 1),"Allyx Therapeutics, Inc.","Amyloid-Related, Other Neurotransmitters",Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,alz-101,ALZ-101,https://www.alzforum.org/therapeutics/alz-101,,Alzheimer's Disease (Phase 1),Alzinova AB,Amyloid-Related,Immunotherapy (active),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,alz-801,ALZ-801,https://www.alzforum.org/therapeutics/alz-801,"valiltramiprosate, NRM-8499, homotaurine prodrug, 3-APS",Alzheimer's Disease (Phase 3),Alzheon Inc.,Amyloid-Related,Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,alzhemedtm,Alzhemed™,https://www.alzforum.org/therapeutics/alzhemedtm,"Vivimind™, Tramiprosate, NC-531, homotaurine, 3-APS",Alzheimer's Disease (Discontinued),"Neurochem, Inc.",Amyloid-Related,"Supplement, Dietary",None
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,alzt-op1,ALZT-OP1,https://www.alzforum.org/therapeutics/alzt-op1,"Cromolyn sodium, Intal, Ibuprofen",Alzheimer's Disease (Phase 3),"AZTherapies, Inc.","Amyloid-Related, Inflammation","Combination, Small Molecule",
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,amilomotide,Amilomotide,https://www.alzforum.org/therapeutics/amilomotide,CAD106,Alzheimer's Disease (Inactive),Novartis Pharmaceuticals Corporation,Amyloid-Related,Immunotherapy (active),None
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,an-1792,AN-1792,https://www.alzforum.org/therapeutics/an-1792,AIP 001,Alzheimer's Disease (Discontinued),"Janssen, Pfizer",Amyloid-Related,Immunotherapy (active),None
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,s603,AS-S603,https://www.alzforum.org/therapeutics/s603,,"Alzheimer's Disease (Phase 1), Mild Cognitive Impairment (Phase 1)",Amyloid Solution Inc.,"Amyloid-Related, Tau",Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,atabecestat,Atabecestat,https://www.alzforum.org/therapeutics/atabecestat,"JNJ-54861911 , BACE inhibitor",Alzheimer's Disease (Discontinued),"Janssen, Shionogi Pharma",Amyloid-Related,Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,av-1959d,AV-1959D,https://www.alzforum.org/therapeutics/av-1959d,AV-1959,Alzheimer's Disease (Phase 1),,Amyloid-Related,Immunotherapy (active),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,avagacestat,Avagacestat,https://www.alzforum.org/therapeutics/avagacestat,BMS-708163,Alzheimer's Disease (Discontinued),Bristol-Myers Squibb,Amyloid-Related,Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,azeliragon,Azeliragon,https://www.alzforum.org/therapeutics/azeliragon,"PF-04494700, TTP488",Alzheimer's Disease (Discontinued),"Pfizer, TransTech Pharma, Inc., vTv Therapeutics LLC","Amyloid-Related, Inflammation",Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,bapineuzumab,Bapineuzumab,https://www.alzforum.org/therapeutics/bapineuzumab,AAB-001,Alzheimer's Disease (Discontinued),"Janssen, Pfizer",Amyloid-Related,Immunotherapy (passive),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,bexarotene,Bexarotene,https://www.alzforum.org/therapeutics/bexarotene,Targretin®,Alzheimer's Disease (Phase 2),"Ligand Pharmaceuticals, Inc., ReXceptor Inc.","Amyloid-Related, Unknown",Small Molecule,Cutaneous T-cell Lymphoma in US
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,bi-1181181,BI 1181181,https://www.alzforum.org/therapeutics/bi-1181181,"VTP 37948, BACE inhibitor",Alzheimer's Disease (Discontinued),"Boehringer Ingelheim, Vitae Pharmaceuticals",Amyloid-Related,Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,buntanetap,Buntanetap,https://www.alzforum.org/therapeutics/buntanetap,"Posiphen, ANVS-401, Posiphen tartrate","Alzheimer's Disease (Phase 2/3), Parkinson's Disease (Phase 3)",Annovis Bio,"Amyloid-Related, alpha-synuclein",Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,chf-5074,CHF 5074,https://www.alzforum.org/therapeutics/chf-5074,,"Mild Cognitive Impairment (Phase 2), Alzheimer's Disease (Inactive)","CereSpir™ Incorporated, Chiesi Pharmaceuticals Inc.","Amyloid-Related, Inflammation, Other",Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,clioquinol,Clioquinol,https://www.alzforum.org/therapeutics/clioquinol,"iodochlorhydroxyquin, PBT-1",Alzheimer's Disease (Discontinued),Prana Biotechnology Limited,"Amyloid-Related, Metals",Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,cpg-1018r,CpG 1018®,https://www.alzforum.org/therapeutics/cpg-1018r,"CpG oligodeoxynucleotides, CpG ODN",Alzheimer's Disease (Phase 1),Dynavax Technologies,"Amyloid-Related, Inflammation","Immunotherapy (active), DNA/RNA-based",
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,crenezumab,Crenezumab,https://www.alzforum.org/therapeutics/crenezumab,"MABT5102A , RG7412",Alzheimer's Disease (Discontinued),"AC Immune SA, Genentech, Hoffmann-La Roche",Amyloid-Related,Immunotherapy (passive),None
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,cs6253,CS6253,https://www.alzforum.org/therapeutics/cs6253,"Cogpep™, CS-6253",Alzheimer's Disease (Phase 1),"Artery Therapeutics, Inc.","Amyloid-Related, Cholesterol",Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,dnl919,DNL919,https://www.alzforum.org/therapeutics/dnl919,"TAK-920, ATV:TREM2",Alzheimer's Disease (Discontinued),"Denali Therapeutics Inc., Takeda Pharmaceutical Company","Amyloid-Related, Inflammation",Immunotherapy (passive),
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,efavirenz,Efavirenz,https://www.alzforum.org/therapeutics/efavirenz,Efavirenz,Alzheimer's Disease (Phase 1),,"Amyloid-Related, Tau, Cholesterol",Small Molecule,HIV infection
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,elenbecestat,Elenbecestat,https://www.alzforum.org/therapeutics/elenbecestat,"E2609, BACE inhibitor",Alzheimer's Disease (Discontinued),"Biogen, Eisai Co., Ltd.",Amyloid-Related,Small Molecule,
?target_types[]=170,90,https://www.alzforum.org/therapeutics/search/?target_types[]=170,elnd005,ELND005,https://www.alzforum.org/therapeutics/elnd005,"AZD-103, Scyllo-inositol, cyclohexane-1,2,3,4,5,6-hexol",Alzheimer's Disease (Inactive),"Elan Corporation, Opko Health, Speranza Therapeutics, Transition Therapeutics, Inc.",Amyloid-Related,Small Molecule,None
